International Journal of Robotics Research,"SAGE PUBLICATIONS, INC.",London,0278-3649,1741-3176,,Scholarly Journals,English,Technology: Comprehensive Works,47852,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=47852
International Journal of Robust and Nonlinear Control,"Wiley Subscription Services, Inc.",Bognor Regis,1049-8923,1099-1239,,Scholarly Journals,English,Engineering|Engineering--Electrical Engineering,1026344,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1026344
International Journal of STEM Education,Springer Nature B.V.,Heidelberg,,2196-7822,,Scholarly Journals,English,Education--Teaching Methods And Curriculum|Sciences: Comprehensive Works,2034733,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2034733
International Journal of Satellite Communications and Networking,"Wiley Subscription Services, Inc.",Chichester,1542-0973,1542-0981,,Scholarly Journals,English,Communications,1026343,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1026343
"International Journal of Science, Engineering and Computer Technology","Indian Association of Health, Research and Welfare",Hisar,2231-508X,2347-3789,,Scholarly Journals,English,Technology: Comprehensive Works,2032130,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2032130
International Journal of Services Technology and Management,Inderscience Enterprises Ltd.,Geneva,1460-6720,1741-525X,,Scholarly Journals,English,Business And Economics--Computer Applications,27311,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27311
International Journal of Social and Organizational Dynamics in IT,IGI Global,Hershey,2155-6334,2155-6342,,Scholarly Journals,English,Computers|Sociology,2029141,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2029141
International Journal of Stochastic Analysis,Hindawi Limited,New York,2090-3332,2090-3340,,Scholarly Journals,English,Mathematics,426313,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=426313
International Journal of Systems Biology and Biomedical Technologies,IGI Global,Hershey,2160-9586,2160-9594,,Scholarly Journals,English,Biology--Bioengineering,2029046,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2029046
International Journal of Systems Dynamics Applications,IGI Global,Hershey,2160-9772,2160-9799,,Scholarly Journals,English,Computers--Computer Systems,2029044,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2029044
"International Journal of Systems, Algorithms & Applications","International Journal of Systems, Algorithms and Applications",Hyderabad,,2277-2677,,Scholarly Journals,English,Engineering|Mathematics,2028697,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2028697
International Journal of Technology - Enabled Student Support Services,IGI Global,Hershey,2577-5871,2577-588X,,Scholarly Journals,,Education|Technology: Comprehensive Works,2029122,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2029122
International Journal of Technology Management,Inderscience Enterprises Ltd.,Geneva,0267-5730,1741-5276,,Scholarly Journals,English,Business And Economics--Management|Technology: Comprehensive Works,37154,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=37154
International Journal of Technology Policy and Management,Inderscience Enterprises Ltd.,Geneva,1468-4322,1741-5292,,Scholarly Journals,English,Technology: Comprehensive Works,26456,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=26456
International Journal of Technology Transfer & Commercialisation,"Inderscience Enterprises, Ltd.",Geneva,1470-6075,1741-5284,,Scholarly Journals,English,Technology: Comprehensive Works,45766,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=45766
International Journal of Technology and Human Interaction,IGI Global,Hershey,1548-3908,1548-3916,,Scholarly Journals,English,Sociology|Technology: Comprehensive Works,21864,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=21864
International Journal of Telemedicine and Applications,Hindawi Limited,New York,1687-6415,1687-6423,,Scholarly Journals,English,Medical Sciences--Computer Applications,426317,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=426317
International Journal of Unmanned Systems Engineering.,Unmanned Vehicle University,Southport,,2052-112X,,Scholarly Journals,English,Aeronautics And Space Flight|Computers--Artificial Intelligence|Computers--Robotics|Military,2032535,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2032535
International Journal of User - System Interaction,Matrix Rom,Bucuresti,2668-3245,,,Scholarly Journals,,Computers--Cybernetics,396325,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=396325
International Journal of Web - Based Learning and Teaching Technologies,IGI Global,Hershey,1548-1093,1548-1107,,Scholarly Journals,English,Computers--Computer Assisted Instruction|Education--Teaching Methods And Curriculum,39699,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=39699
International Journal of Web Engineering and Technology,Inderscience Enterprises Ltd.,Geneva,1476-1289,1741-9212,,Scholarly Journals,English,Communications|Computers|Computers--Information Science And Information Theory,2047667,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2047667
International Journal of Web Information Systems,Emerald Group Publishing Limited,Bingley,1744-0084,1744-0092,,Scholarly Journals,English,Computers--Internet,136061,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=136061
International Journal of Web Services Research,IGI Global,Hershey,1545-7362,1546-5004,,Scholarly Journals,English,Computers|Computers--Internet,29350,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=29350
International Journal of Wireless Networks and Broadband Technologies,IGI Global,Hershey,2155-6261,2155-627X,,Scholarly Journals,English,Communications--Computer Applications|Computers--Internet,2029121,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2029121
International Journal on Digital Libraries,Springer Nature B.V.,Heidelberg,1432-5012,1432-1300,,Scholarly Journals,English,Library And Information Sciences--Computer Applications,54113,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=54113
International Journal on ELearning,Association for the Advancement of Computing in Education,Norfolk,1537-2456,1943-5932,,Scholarly Journals,English,Computers|Computers--Internet,27101,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27101
International Journal on Information Sciences and Computing,Sathyabama University,Chennai,0973-9092,,,Scholarly Journals,English,Computers--Information Science And Information Theory,2041015,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2041015
International Journal on Semantic Web and Information Systems,IGI Global,Hershey,1552-6283,1552-6291,,Scholarly Journals,English,Computers--Information Science And Information Theory|Library And Information Sciences,27720,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=27720
International Journal on Software Tools for Technology Transfer,Springer Nature B.V.,Heidelberg,1433-2779,1433-2787,,Scholarly Journals,English,Computers--Computer Systems|Computers--Software,46652,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=46652
International Research : Journal of Library and Information Science,International Research: Journal of Library and Information Science,Aligarh,,2249-0213,,Scholarly Journals,English,Library And Information Sciences,1246355,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1246355
"International Review of Law, Computers & Technology",Taylor & Francis Ltd.,Abingdon,1360-0869,1364-6885,,Scholarly Journals,English,Law|Law--Computer Applications,33657,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33657
The International Scientific Conference eLearning and Software for Education,"""Carol I"" National Defence University",Bucharest,,,,Conference Papers & Proceedings,English,Education--Computer Applications,1876338,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=1876338
International Symposium on Computing in Science & Engineering. Proceedings,"GEDIZ University, Engineering and Architecture Faculty",Izmir,2147-9097,,,Conference Papers & Proceedings,English,Engineering|Sciences: Comprehensive Works,2040123,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=2040123
International Transactions in Operational Research,Blackwell Publishing Ltd.,Oxford,0969-6016,1475-3995,,Scholarly Journals,English,Business And Economics--Management|Computers,45259,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=45259
Internet & E - Business Strategies,Computer Economics,Carlsbad,,,,Trade Journals,English,Business And Economics--Domestic Commerce|Business And Economics--International Commerce|Computers--Computer Networks|Engineering--Electrical Engineering,33294,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33294
Internet Banking Commentary,AlexInformation,Austin,1553-8206,,,Trade Journals,English,Business And Economics--Banking And Finance,25288,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=25288
Internet Banking Growth Strategies,"Siefer Consultants, Inc.",Storm Lake,1533-9939,,,Trade Journals,English,Business And Economics--Banking And Finance,25530,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=25530
Internet Business Advantage,Element K Journals,Louisville,1082-393X,,,Trade Journals,English,Communications--Computer Applications|Computers--Data Communications And Data Transmission Systems,34157,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=34157
Internet Business News,Normans Media Ltd,Coventry,1363-9919,,,Trade Journals,English,Computers--Computer Networks,34295,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=34295
Internet Made Easy for the Over 50's : Get the Best from the Web and Avoid the Worst,Which? Ltd.,London,,,9781844900756;9781844900756,Books,English,Computers--Internet,237753,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=237753
Internet Networks & Communications,NewsRx,Atlanta,1944-1819,,,Wire Feeds,English,Communications--Computer Applications,38497,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=38497
Internet Protocol IQ,Access Intelligence LLC,Potomac,,,,Trade Journals,English,Computers--Computer Networks,46363,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=46363
Internet Research,Emerald Group Publishing Limited,Bradford,1066-2243,2054-5657,,Scholarly Journals,English,Computers--Internet,46896,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=46896
Internet Tax Advisor,"Aspen Publishers, Inc.",Gaithersburg,1532-8805,,,Trade Journals,English,Business And Economics--Banking And Finance,25836,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=25836
Internet Weekly News,NewsRx,Atlanta,1944-2327,,,Wire Feeds,English,Computers--Computer Networks,38498,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=38498
Internet World,Informa,Cleveland,1097-8291,1549-005X,,Trade Journals,English,Computers--Computer Networks|Education--Higher Education,33409,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=33409
Internet@Schools,"Information Today, Inc.",Medford,2156-843X,,,Trade Journals,English,Computers--Computer Networks|Computers--Internet|Education|Education--Computer Applications,29385,http://gateway.proquest.com/openurl?url_ver=Z39.88-2004&res_dat=xri:pqm&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&genre=journal&req_dat=xri:pqil:pq_clntid=13963&svc_dat=xri:pqil:context=title&rft_dat=xri:pqd:PMID=29385
